391,29.1
392,29.1
393,29.2
393,29.2
394,29.3
395,29.3
395,29.3
396,29.3
397,29.3
398,29.3
398,29.3
399,29.3
400,29.3
401,29.3
401,29.3
402,29.3
403,29.3
403,29.3
404,29.3
405,29.3
406,29.3
406,29.3
407,29.3
408,29.3
409,29.3
409,29.4
410,29.4
411,29.4
411,29.4
412,29.4
413,29.4
414,29.5
415,29.5
415,29.5
416,29.5
417,29.6
418,29.6
418,29.6
419,29.6
420,29.6
421,29.6
421,29.6
422,29.6
423,29.6
424,29.6
425,29.6
425,29.6
426,29.6
427,29.6
428,29.6
429,29.7
429,29.7
430,30.0
431,30.0
432,30.0
432,30.0
433,30.7
434,30.7
435,30.7
436,30.7
437,30.7
438,30.7
439,32.1
439,32.1
440,32.1
440,35.8
441,35.8
442,35.8
443,35.8
444,35.8
444,35.8
445,38.3
446,38.3
447,38.3
447,38.3
448,38.3
449,38.3
450,38.3
451,38.3
452,38.3
452,42.6
453,42.6
454,42.6
455,42.6
456,42.6
457,42.6
457,42.8
458,42.8
459,42.8
460,42.8
460,42.8
461,42.8
462,45.8
463,45.8
464,45.8
464,45.8
465,45.8
466,45.8
467,51.3
468,51.3
468,51.3
469,54.5
470,54.5
471,54.5
471,54.5
472,54.5
473,54.5
473,54.5
474,54.9
475,54.9
476,54.9
476,54.9
477,54.9
478,54.8
479,54.2
479,54.2
480,54.2
481,54.2
482,54.2
483,54.2
483,54.2
484,54.0
485,54.0
485,54.0
486,52.1
487,52.1
487,52.1
488,52.1
489,52.1
490,51.0
490,51.0
491,51.0
491,51.0
491,51.0
491,51.0
